4922,32,1
6976,74,1
7085,74,0
7256,32,0
8400,32,1
8539,32,0
8787,32,1
8896,32,0
8973,32,1
10986,74,1
11125,74,0
11310,32,0
11960,75,1
12099,75,0
12901,32,1
15064,74,1
15202,74,0
15356,32,0
16007,32,1
16145,32,0
16470,32,1
16640,32,0
16998,32,1
19035,74,1
19189,74,0
19405,32,0
20009,75,1
20163,75,0
21026,32,1
23081,74,1
23189,74,0
23345,32,0
25089,32,1
26048,75,1
26296,75,0
27038,75,1
27179,75,0
27396,32,0
28000,32,1
28403,32,0
29006,32,1
30074,74,1
30213,74,0
31063,74,1
31202,74,0
31465,32,0
32023,32,1
32319,32,0
33137,32,1
34095,75,1
34234,75,0
35039,75,1
35225,75,0
35659,32,0
37067,32,1
38133,74,1
38272,74,0
39090,74,1
39230,74,0
39493,32,0
40049,32,1
40344,32,0
41070,74,1
41178,74,0
41441,32,1
41548,32,0
41610,32,1
41780,32,0
42027,75,1
42058,74,1
42105,74,0
42212,75,0
42537,32,1
42692,32,0
43078,75,1
43155,74,1
43309,74,0
43309,75,0
43603,32,1
43789,32,0
45071,74,1
45102,75,1
45179,74,0
45210,75,0
45380,32,1
45488,32,0
45534,32,1
45673,32,0
46014,74,1
46045,75,1
46153,74,0
46200,75,0
46525,32,1
46664,32,0
47004,74,1
47004,75,1
47158,74,0
47189,75,0
47576,32,1
47715,32,0
49092,74,1
49138,75,1
49200,74,0
49247,75,0
49431,32,1
49539,32,0
49601,32,1
49740,32,0
49987,74,1
50018,75,1
50126,74,0
50126,75,0
50544,32,1
50698,32,0
51055,74,1
51086,75,1
51210,74,0
51241,75,0
51565,32,1
51735,32,0
53019,74,1
53065,75,1
53143,74,0
53174,75,0
53406,32,1
53514,32,0
53560,32,1
53714,32,0
54008,74,1
54053,75,1
54116,74,0
54116,75,0
54564,32,1
54702,32,0
55012,74,1
55043,75,1
55073,74,0
55073,75,0
55089,32,1
55243,74,1
55243,75,1
55274,32,0
55305,74,0
55305,75,0
55460,32,1
55506,74,1
55506,75,1
55583,74,0
55583,32,0
55614,75,0
55707,32,1
55893,32,0
56078,32,1
58492,32,0
58507,74,1
58616,74,0
58692,74,1
58801,74,0
58878,74,1
58940,74,0
59034,74,1
59142,74,0
59188,74,1
59297,74,0
59590,74,1
59636,75,1
59745,74,0
59745,75,0
60099,32,1
60316,32,0
61134,74,1
61166,75,1
61243,74,0
61243,75,0
61567,74,1
61598,75,1
61707,74,0
61753,75,0
62063,32,1
62435,32,0
63116,74,1
63255,74,0
63579,74,1
63717,74,0
64024,32,1
64240,32,0
64487,74,1
64533,75,1
64641,74,0
64672,75,0
65550,74,1
65581,75,1
65689,74,0
65705,75,0
66060,32,1
66292,32,0
66553,74,1
66600,75,1
66708,74,0
66739,75,0
67063,32,1
67310,32,0
67573,74,1
67604,75,1
67728,74,0
67728,75,0
68067,74,1
68113,75,1
68221,74,0
68221,75,0
68561,74,1
68591,75,1
68699,74,0
68699,75,0
69053,32,1
69317,32,0
69548,75,1
69703,75,0
70090,74,1
70198,74,0
70569,74,1
70677,74,0
71079,32,1
73198,74,1
73198,32,0
73306,74,0
73383,74,1
73521,74,0
73737,74,1
73892,74,0
74108,75,1
74216,75,0
74433,75,1
74572,75,0
74789,75,1
74897,75,0
75083,32,1
76103,74,1
76212,74,0
76367,32,0
76552,75,1
76706,75,0
77094,32,1
78052,75,1
78222,75,0
78669,74,1
78669,32,0
78700,75,1
78807,74,0
78822,75,0
78885,74,1
78915,75,1
78993,74,0
79023,75,0
79148,32,1
80059,74,1
80059,75,1
80167,74,0
80213,75,0
80245,32,0
80538,74,1
80568,75,1
80645,74,0
80645,75,0
81062,32,1
82268,32,0
82593,74,1
82593,75,1
82717,74,0
82748,75,0
83090,32,1
83909,74,1
83909,75,1
84048,74,0
84048,75,0
84202,74,1
84202,75,1
84202,32,0
84263,74,0
84310,75,0
84387,75,1
84418,74,1
84496,74,0
84496,75,0
84557,32,1
84850,32,0
85096,32,1
85545,74,1
85545,75,1
85576,74,0
85655,75,0
85949,75,1
86118,75,0
86520,74,1
86675,74,0
86892,32,0
87077,32,1
88036,75,1
88207,75,0
89244,32,0
90063,32,1
90217,32,0
90372,32,1
90527,32,0
90713,32,1
91069,32,0
106213,74,1
106351,74,0
106475,74,1
106505,75,1
106614,74,0
106614,75,0
106660,74,1
106737,74,0
106753,75,1
106799,74,1
106861,74,0
106861,75,0
106907,75,1
106954,74,1
107031,74,0
107031,75,0
107062,75,1
107093,74,1
107170,74,0
107170,75,0
108108,74,1
108154,75,1
108262,74,0
